188,1710,"2015-02-11 12:59:01.895126","2015-02-11 12:59:01.895126",2
189,1711,"2015-02-11 12:59:02.057130","2015-02-11 12:59:02.057130",2
190,1712,"2015-02-11 12:59:02.211133","2015-02-11 12:59:02.211133",2
191,1713,"2015-02-11 12:59:02.339136","2015-02-11 12:59:02.339136",2
192,1714,"2015-02-11 12:59:02.477139","2015-02-11 12:59:02.477139",1
193,1715,"2015-02-11 12:59:02.770146","2015-02-11 12:59:02.770146",2
194,1716,"2015-02-11 12:59:02.979150","2015-02-11 12:59:02.979150",1
195,1717,"2015-02-11 12:59:03.121153","2015-02-11 12:59:03.121153",1
196,1718,"2015-02-11 12:59:03.226156","2015-02-11 12:59:03.226156",3
197,1719,"2015-02-11 12:59:03.370159","2015-02-11 12:59:03.370159",1
198,1720,"2015-02-11 12:59:03.492162","2015-02-11 12:59:03.492162",1
199,1721,"2015-02-11 12:59:03.637165","2015-02-11 12:59:03.637165",1
200,1722,"2015-02-11 12:59:03.809169","2015-02-11 12:59:03.809169",1
201,1723,"2015-02-11 12:59:03.955172","2015-02-11 12:59:03.955172",2
202,1724,"2015-02-11 12:59:04.174177","2015-02-11 12:59:04.174177",1
203,1725,"2015-02-11 12:59:04.413182","2015-02-11 12:59:04.413182",1
204,1726,"2015-02-11 12:59:04.558185","2015-02-11 12:59:04.558185",1
205,1727,"2015-02-11 12:59:04.710189","2015-02-11 12:59:04.710189",1
206,1728,"2015-02-11 12:59:04.854192","2015-02-11 12:59:04.854192",1
207,1731,"2015-02-11 12:59:05.126198","2015-02-11 12:59:05.126198",1
208,1732,"2015-02-11 12:59:05.287202","2015-02-11 12:59:05.287202",1
209,1733,"2015-02-11 12:59:05.450205","2015-02-11 12:59:05.450205",1
210,1734,"2015-02-11 12:59:05.624209","2015-02-11 12:59:05.624209",1
211,1735,"2015-02-11 12:59:05.844214","2015-02-11 12:59:05.844214",1
212,1736,"2015-02-11 12:59:06.116220","2015-02-11 12:59:06.116220",1
213,1737,"2015-02-11 12:59:06.250223","2015-02-11 12:59:06.250223",1
214,1738,"2015-02-11 12:59:06.386226","2015-02-11 12:59:06.386226",3
215,1739,"2015-02-11 12:59:06.546230","2015-02-11 12:59:06.546230",1
216,1740,"2015-02-11 12:59:06.697233","2015-02-11 12:59:06.697233",1
217,1742,"2015-02-11 12:59:07.012240","2015-02-11 12:59:07.012240",1
218,1743,"2015-02-11 12:59:07.160243","2015-02-11 12:59:07.160243",1
219,1744,"2015-02-11 12:59:07.280246","2015-02-11 12:59:07.280246",3
220,1745,"2015-02-11 12:59:07.447250","2015-02-11 12:59:07.447250",2
221,1746,"2015-02-11 12:59:07.589253","2015-02-11 12:59:07.589253",1
222,1747,"2015-02-11 12:59:07.745257","2015-02-11 12:59:07.745257",2
223,1748,"2015-02-11 12:59:07.912260","2015-02-11 12:59:07.912260",1
224,1749,"2015-02-11 12:59:08.199267","2015-02-11 12:59:08.199267",1
225,1750,"2015-02-11 12:59:08.533274","2015-02-11 12:59:08.533274",3
226,1751,"2015-02-11 12:59:08.773279","2015-02-11 12:59:08.773279",1
227,1752,"2015-02-11 12:59:08.961284","2015-02-11 12:59:08.961284",3
