257,urn:ucode:_00001C000000000000010000030D51B7,odpt.StationFacility:TokyoMetro.Yurakucho.HigashiIkebukuro.Inside.Elevator.1,25,1,1,,f,"2015-01-29 02:30:28.871227","2015-01-29 02:30:28.871227"
258,urn:ucode:_00001C000000000000010000030D51B8,odpt.StationFacility:TokyoMetro.Yurakucho.HigashiIkebukuro.Inside.Escalator.1,25,2,1,,f,"2015-01-29 02:30:29.548248","2015-01-29 02:30:30.232269"
259,urn:ucode:_00001C000000000000010000030D51B9,odpt.StationFacility:TokyoMetro.Yurakucho.HigashiIkebukuro.Inside.Escalator.2,25,2,1,,f,"2015-01-29 02:30:30.381273","2015-01-29 02:30:31.223299"
260,urn:ucode:_00001C000000000000010000030D51BA,odpt.StationFacility:TokyoMetro.Yurakucho.HigashiIkebukuro.Outside.Elevator.1,25,1,2,,f,"2015-01-29 02:30:31.359303","2015-01-29 02:30:31.359303"
261,urn:ucode:_00001C000000000000010000030D51BB,odpt.StationFacility:TokyoMetro.Yurakucho.HigashiIkebukuro.Outside.Escalator.1,25,2,2,,f,"2015-01-29 02:30:32.013323","2015-01-29 02:30:32.653342"
262,urn:ucode:_00001C000000000000010000030D51BC,odpt.StationFacility:TokyoMetro.Yurakucho.HigashiIkebukuro.Inside.Toilet.1,25,3,1,,f,"2015-01-29 02:30:32.801347","2015-01-29 02:30:32.801347"
263,urn:ucode:_00001C000000000000010000030D51BD,odpt.StationFacility:TokyoMetro.Yurakucho.HigashiIkebukuro.Outside.AccessibleRoute.1,25,4,2,"6番出入口（ライズシティー池袋）エレベーターで改札階にお越しください。時間制限があります（6時～終車）",f,"2015-01-29 02:30:33.500368","2015-01-29 02:30:33.500368"
264,urn:ucode:_00001C000000000000010000030D4E65,odpt.StationFacility:TokyoMetro.Marunouchi.HigashiKoenji.Outside.Elevator.1,26,1,2,,f,"2015-01-29 02:30:33.713375","2015-01-29 02:30:33.713375"
265,urn:ucode:_00001C000000000000010000030D4E66,odpt.StationFacility:TokyoMetro.Marunouchi.HigashiKoenji.Outside.Elevator.2,26,1,2,,f,"2015-01-29 02:30:34.556400","2015-01-29 02:30:34.556400"
266,urn:ucode:_00001C000000000000010000030D4E67,odpt.StationFacility:TokyoMetro.Marunouchi.HigashiKoenji.Inside.Toilet.1,26,3,1,,f,"2015-01-29 02:30:35.216421","2015-01-29 02:30:35.216421"
267,urn:ucode:_00001C000000000000010000030D4E68,odpt.StationFacility:TokyoMetro.Marunouchi.HigashiKoenji.Outside.AccessibleRoute.1,26,4,2,"1番線荻窪方面へは、1番出入口エレベーターで改札階へお越しください。2番線池袋方面へは、3番出入口エレベーターで改札階へお越しください。",f,"2015-01-29 02:30:35.833439","2015-01-29 02:30:35.833439"
268,urn:ucode:_00001C000000000000010000030D532B,odpt.StationFacility:TokyoMetro.Fukutoshin.HigashiShinjuku.Inside.Elevator.1,27,1,1,,f,"2015-01-29 02:30:36.025445","2015-01-29 02:30:36.025445"
269,urn:ucode:_00001C000000000000010000030D532C,odpt.StationFacility:TokyoMetro.Fukutoshin.HigashiShinjuku.Inside.Escalator.1,27,2,1,,f,"2015-01-29 02:30:36.470459","2015-01-29 02:30:37.045476"
270,urn:ucode:_00001C000000000000010000030D532D,odpt.StationFacility:TokyoMetro.Fukutoshin.HigashiShinjuku.Inside.Escalator.2,27,2,1,,f,"2015-01-29 02:30:37.193481","2015-01-29 02:30:37.804499"
271,urn:ucode:_00001C000000000000010000030D532E,odpt.StationFacility:TokyoMetro.Fukutoshin.HigashiShinjuku.Inside.Escalator.3,27,2,1,,f,"2015-01-29 02:30:37.963504","2015-01-29 02:30:38.629525"
272,urn:ucode:_00001C000000000000010000030D532F,odpt.StationFacility:TokyoMetro.Fukutoshin.HigashiShinjuku.Inside.Escalator.4,27,2,1,,f,"2015-01-29 02:30:38.766529","2015-01-29 02:30:39.235543"
273,urn:ucode:_00001C000000000000010000030D5330,odpt.StationFacility:TokyoMetro.Fukutoshin.HigashiShinjuku.Inside.Escalator.5,27,2,1,,f,"2015-01-29 02:30:39.383548","2015-01-29 02:30:40.060568"
274,urn:ucode:_00001C000000000000010000030D5331,odpt.StationFacility:TokyoMetro.Fukutoshin.HigashiShinjuku.Inside.Escalator.6,27,2,1,,f,"2015-01-29 02:30:40.197572","2015-01-29 02:30:40.753589"
275,urn:ucode:_00001C000000000000010000030D5332,odpt.StationFacility:TokyoMetro.Fukutoshin.HigashiShinjuku.Outside.Elevator.1,27,1,2,,f,"2015-01-29 02:30:40.879593","2015-01-29 02:30:40.879593"
276,urn:ucode:_00001C000000000000010000030D5333,odpt.StationFacility:TokyoMetro.Fukutoshin.HigashiShinjuku.Outside.Escalator.1,27,2,2,,f,"2015-01-29 02:30:41.799621","2015-01-29 02:30:42.623646"
277,urn:ucode:_00001C000000000000010000030D5334,odpt.StationFacility:TokyoMetro.Fukutoshin.HigashiShinjuku.Outside.Escalator.2,27,2,2,,f,"2015-01-29 02:30:42.772651","2015-01-29 02:30:43.406670"
278,urn:ucode:_00001C000000000000010000030D5335,odpt.StationFacility:TokyoMetro.Fukutoshin.HigashiShinjuku.Outside.Elevator.2,27,1,2,,f,"2015-01-29 02:30:43.554675","2015-01-29 02:30:43.554675"
279,urn:ucode:_00001C000000000000010000030D5336,odpt.StationFacility:TokyoMetro.Fukutoshin.HigashiShinjuku.Inside.Toilet.1,27,3,1,,f,"2015-01-29 02:30:44.086691","2015-01-29 02:30:44.086691"
280,urn:ucode:_00001C000000000000010000030D5337,odpt.StationFacility:TokyoMetro.Fukutoshin.HigashiShinjuku.Outside.AccessibleRoute.1,27,4,2,"B2付近エレベーター(エレベーター乗継)で改札階（B4階）へお越しください。",f,"2015-01-29 02:30:44.582706","2015-01-29 02:30:44.582706"
281,urn:ucode:_00001C000000000000010000030D516A,odpt.StationFacility:TokyoMetro.Yurakucho.Hikawadai.Inside.Elevator.1,28,1,1,,f,"2015-01-29 02:30:44.795713","2015-01-29 02:30:44.795713"
282,urn:ucode:_00001C000000000000010000030D516B,odpt.StationFacility:TokyoMetro.Yurakucho.Hikawadai.Inside.Elevator.2,28,1,1,,f,"2015-01-29 02:30:45.484734","2015-01-29 02:30:45.484734"
283,urn:ucode:_00001C000000000000010000030D516C,odpt.StationFacility:TokyoMetro.Yurakucho.Hikawadai.Inside.Escalator.1,28,2,1,,f,"2015-01-29 02:30:45.968748","2015-01-29 02:30:46.762773"
284,urn:ucode:_00001C000000000000010000030D516D,odpt.StationFacility:TokyoMetro.Yurakucho.Hikawadai.Inside.Escalator.2,28,2,1,,f,"2015-01-29 02:30:46.899777","2015-01-29 02:30:47.544797"
285,urn:ucode:_00001C000000000000010000030D516E,odpt.StationFacility:TokyoMetro.Yurakucho.Hikawadai.Inside.Escalator.3,28,2,1,,f,"2015-01-29 02:30:47.675801","2015-01-29 02:30:48.545827"
286,urn:ucode:_00001C000000000000010000030D516F,odpt.StationFacility:TokyoMetro.Yurakucho.Hikawadai.Inside.Escalator.4,28,2,1,,f,"2015-01-29 02:30:48.694832","2015-01-29 02:30:49.349852"
287,urn:ucode:_00001C000000000000010000030D5170,odpt.StationFacility:TokyoMetro.Yurakucho.Hikawadai.Outside.Elevator.1,28,1,2,,f,"2015-01-29 02:30:49.497856","2015-01-29 02:30:49.497856"
288,urn:ucode:_00001C000000000000010000030D5171,odpt.StationFacility:TokyoMetro.Yurakucho.Hikawadai.Outside.Escalator.1,28,2,2,,f,"2015-01-29 02:30:50.007872","2015-01-29 02:30:50.680892"
289,urn:ucode:_00001C000000000000010000030D5172,odpt.StationFacility:TokyoMetro.Yurakucho.Hikawadai.Outside.Stairlift.1,28,5,2,,f,"2015-01-29 02:30:50.818896","2015-01-29 02:30:50.818896"
290,urn:ucode:_00001C000000000000010000030D5173,odpt.StationFacility:TokyoMetro.Yurakucho.Hikawadai.Inside.Toilet.1,28,3,1,,f,"2015-01-29 02:30:51.317912","2015-01-29 02:30:51.317912"
291,urn:ucode:_00001C000000000000010000030D5174,odpt.StationFacility:TokyoMetro.Yurakucho.Hikawadai.Outside.AccessibleRoute.1,28,4,2,"区立氷川台駅第一自転車駐車場付近のエレベーターで改札階へお越しください。",f,"2015-01-29 02:30:51.802926","2015-01-29 02:30:51.802926"
292,urn:ucode:_00001C000000000000010000030D5175,odpt.StationFacility:TokyoMetro.Fukutoshin.Hikawadai.Inside.Elevator.1,28,1,1,,f,"2015-01-29 02:30:51.955931","2015-01-29 02:30:51.955931"
293,urn:ucode:_00001C000000000000010000030D5176,odpt.StationFacility:TokyoMetro.Fukutoshin.Hikawadai.Inside.Elevator.2,28,1,1,,f,"2015-01-29 02:30:52.417945","2015-01-29 02:30:52.417945"
294,urn:ucode:_00001C000000000000010000030D5177,odpt.StationFacility:TokyoMetro.Fukutoshin.Hikawadai.Inside.Escalator.1,28,2,1,,f,"2015-01-29 02:30:52.935961","2015-01-29 02:30:53.718985"
295,urn:ucode:_00001C000000000000010000030D5178,odpt.StationFacility:TokyoMetro.Fukutoshin.Hikawadai.Inside.Escalator.2,28,2,1,,f,"2015-01-29 02:30:53.930991","2015-01-29 02:30:54.687014"
296,urn:ucode:_00001C000000000000010000030D5179,odpt.StationFacility:TokyoMetro.Fukutoshin.Hikawadai.Inside.Escalator.3,28,2,1,,f,"2015-01-29 02:30:54.813018","2015-01-29 02:30:55.612043"
297,urn:ucode:_00001C000000000000010000030D517A,odpt.StationFacility:TokyoMetro.Fukutoshin.Hikawadai.Inside.Escalator.4,28,2,1,,f,"2015-01-29 02:30:55.760047","2015-01-29 02:30:56.415067"
298,urn:ucode:_00001C000000000000010000030D517B,odpt.StationFacility:TokyoMetro.Fukutoshin.Hikawadai.Outside.Elevator.1,28,1,2,,f,"2015-01-29 02:30:56.541071","2015-01-29 02:30:56.541071"
299,urn:ucode:_00001C000000000000010000030D517C,odpt.StationFacility:TokyoMetro.Fukutoshin.Hikawadai.Outside.Escalator.1,28,2,2,,f,"2015-01-29 02:30:57.018085","2015-01-29 02:30:57.648105"
300,urn:ucode:_00001C000000000000010000030D517D,odpt.StationFacility:TokyoMetro.Fukutoshin.Hikawadai.Outside.Stairlift.1,28,5,2,,f,"2015-01-29 02:30:57.786109","2015-01-29 02:30:57.786109"
301,urn:ucode:_00001C000000000000010000030D517E,odpt.StationFacility:TokyoMetro.Fukutoshin.Hikawadai.Inside.Toilet.1,28,3,1,,f,"2015-01-29 02:30:58.515131","2015-01-29 02:30:58.515131"
302,urn:ucode:_00001C000000000000010000030D517F,odpt.StationFacility:TokyoMetro.Fukutoshin.Hikawadai.Outside.AccessibleRoute.1,28,4,2,"区立氷川台駅第一自転車駐車場付近のエレベーターで改札階へお越しください。",f,"2015-01-29 02:30:59.043147","2015-01-29 02:30:59.043147"
303,urn:ucode:_00001C000000000000010000030D4F6F,odpt.StationFacility:TokyoMetro.Hibiya.HiroO.Inside.Stairlift.1,29,5,1,,f,"2015-01-29 02:30:59.260154","2015-01-29 02:30:59.260154"
304,urn:ucode:_00001C000000000000010000030D4F70,odpt.StationFacility:TokyoMetro.Hibiya.HiroO.Inside.Stairlift.2,29,5,1,,f,"2015-01-29 02:30:59.974176","2015-01-29 02:30:59.974176"
305,urn:ucode:_00001C000000000000010000030D4F71,odpt.StationFacility:TokyoMetro.Hibiya.HiroO.Outside.Stairlift.1,29,5,2,,f,"2015-01-29 02:31:00.674197","2015-01-29 02:31:00.674197"
306,urn:ucode:_00001C000000000000010000030D4D54,odpt.StationFacility:TokyoMetro.Marunouchi.Honancho.Outside.Stairlift.1,30,5,2,,f,"2015-01-29 02:31:01.162212","2015-01-29 02:31:01.162212"
307,urn:ucode:_00001C000000000000010000030D4F21,odpt.StationFacility:TokyoMetro.Marunouchi.HongoSanchome.Inside.Elevator.1,31,1,1,,f,"2015-01-29 02:31:01.821232","2015-01-29 02:31:01.821232"
308,urn:ucode:_00001C000000000000010000030D4F22,odpt.StationFacility:TokyoMetro.Marunouchi.HongoSanchome.Inside.Elevator.2,31,1,1,,f,"2015-01-29 02:31:02.312247","2015-01-29 02:31:02.312247"
309,urn:ucode:_00001C000000000000010000030D4F23,odpt.StationFacility:TokyoMetro.Marunouchi.HongoSanchome.Inside.Escalator.1,31,2,1,,f,"2015-01-29 02:31:02.790262","2015-01-29 02:31:03.447282"
310,urn:ucode:_00001C000000000000010000030D4F24,odpt.StationFacility:TokyoMetro.Marunouchi.HongoSanchome.Inside.Escalator.2,31,2,1,,f,"2015-01-29 02:31:03.596286","2015-01-29 02:31:04.284307"
311,urn:ucode:_00001C000000000000010000030D4F25,odpt.StationFacility:TokyoMetro.Marunouchi.HongoSanchome.Inside.Toilet.1,31,3,1,,f,"2015-01-29 02:31:04.432312","2015-01-29 02:31:04.432312"
312,urn:ucode:_00001C000000000000010000030D4F26,odpt.StationFacility:TokyoMetro.Marunouchi.HongoSanchome.Outside.AccessibleRoute.1,31,4,2,"（地上駅）",f,"2015-01-29 02:31:04.964328","2015-01-29 02:31:04.964328"
313,urn:ucode:_00001C000000000000010000030D52D8,odpt.StationFacility:TokyoMetro.Namboku.HonKomagome.Inside.Elevator.1,32,1,1,,f,"2015-01-29 02:31:05.146333","2015-01-29 02:31:05.146333"
314,urn:ucode:_00001C000000000000010000030D52D9,odpt.StationFacility:TokyoMetro.Namboku.HonKomagome.Inside.Escalator.1,32,2,1,,f,"2015-01-29 02:31:05.680350","2015-01-29 02:31:06.416372"
315,urn:ucode:_00001C000000000000010000030D52DA,odpt.StationFacility:TokyoMetro.Namboku.HonKomagome.Inside.Escalator.2,32,2,1,,f,"2015-01-29 02:31:06.535376","2015-01-29 02:31:07.134394"
316,urn:ucode:_00001C000000000000010000030D52DB,odpt.StationFacility:TokyoMetro.Namboku.HonKomagome.Outside.Elevator.1,32,1,2,,f,"2015-01-29 02:31:07.263398","2015-01-29 02:31:07.263398"
317,urn:ucode:_00001C000000000000010000030D52DC,odpt.StationFacility:TokyoMetro.Namboku.HonKomagome.Outside.Escalator.1,32,2,2,,f,"2015-01-29 02:31:07.727412","2015-01-29 02:31:08.367432"
318,urn:ucode:_00001C000000000000010000030D52DD,odpt.StationFacility:TokyoMetro.Namboku.HonKomagome.Outside.Escalator.2,32,2,2,,f,"2015-01-29 02:31:08.504436","2015-01-29 02:31:09.115454"
319,urn:ucode:_00001C000000000000010000030D52DE,odpt.StationFacility:TokyoMetro.Namboku.HonKomagome.Inside.Toilet.1,32,3,1,,f,"2015-01-29 02:31:09.267459","2015-01-29 02:31:09.267459"
320,urn:ucode:_00001C000000000000010000030D52DF,odpt.StationFacility:TokyoMetro.Namboku.HonKomagome.Outside.AccessibleRoute.1,32,4,2,"本駒込小学校前信号（小学校側）付近、エレベーター口から改札階へお越しください。",f,"2015-01-29 02:31:09.741474","2015-01-29 02:31:09.741474"
321,urn:ucode:_00001C000000000000010000030D51CB,odpt.StationFacility:TokyoMetro.Yurakucho.Ichigaya.Inside.Elevator.1,33,1,1,,f,"2015-01-29 02:31:09.951480","2015-01-29 02:31:09.951480"
322,urn:ucode:_00001C000000000000010000030D51CC,odpt.StationFacility:TokyoMetro.Yurakucho.Ichigaya.Inside.Escalator.1,33,2,1,,t,"2015-01-29 02:31:10.632501","2015-01-29 02:31:11.449526"
323,urn:ucode:_00001C000000000000010000030D51CD,odpt.StationFacility:TokyoMetro.Yurakucho.Ichigaya.Inside.Escalator.2,33,2,1,,f,"2015-01-29 02:31:11.596530","2015-01-29 02:31:12.230549"
324,urn:ucode:_00001C000000000000010000030D51CE,odpt.StationFacility:TokyoMetro.Yurakucho.Ichigaya.Inside.Escalator.3,33,2,1,,f,"2015-01-29 02:31:12.356553","2015-01-29 02:31:13.154578"
325,urn:ucode:_00001C000000000000010000030D51CF,odpt.StationFacility:TokyoMetro.Yurakucho.Ichigaya.Outside.Elevator.1,33,1,2,,f,"2015-01-29 02:31:13.291582","2015-01-29 02:31:13.291582"
326,urn:ucode:_00001C000000000000010000030D51D0,odpt.StationFacility:TokyoMetro.Yurakucho.Ichigaya.Inside.Toilet.1,33,3,1,,f,"2015-01-29 02:31:13.950602","2015-01-29 02:31:13.950602"
327,urn:ucode:_00001C000000000000010000030D51D1,odpt.StationFacility:TokyoMetro.Yurakucho.Ichigaya.Outside.AccessibleRoute.1,33,4,2,"有楽町線・南北線の利用および乗り換えが可能です。保険会館新館エレベーター口から有楽町線・南北線改札階へお越しください。",f,"2015-01-29 02:31:14.638623","2015-01-29 02:31:14.638623"
328,urn:ucode:_00001C000000000000010000030D51D2,odpt.StationFacility:TokyoMetro.Namboku.Ichigaya.Inside.Elevator.1,33,1,1,,f,"2015-01-29 02:31:14.815628","2015-01-29 02:31:14.815628"
329,urn:ucode:_00001C000000000000010000030D51D3,odpt.StationFacility:TokyoMetro.Namboku.Ichigaya.Inside.Escalator.1,33,2,1,,f,"2015-01-29 02:31:15.366645","2015-01-29 02:31:16.058666"
330,urn:ucode:_00001C000000000000010000030D51D4,odpt.StationFacility:TokyoMetro.Namboku.Ichigaya.Inside.Escalator.2,33,2,1,,f,"2015-01-29 02:31:16.208671","2015-01-29 02:31:16.797689"
331,urn:ucode:_00001C000000000000010000030D51D5,odpt.StationFacility:TokyoMetro.Namboku.Ichigaya.Outside.Elevator.1,33,1,2,,f,"2015-01-29 02:31:16.924693","2015-01-29 02:31:16.924693"
332,urn:ucode:_00001C000000000000010000030D51D6,odpt.StationFacility:TokyoMetro.Namboku.Ichigaya.Outside.Escalator.1,33,2,2,,f,"2015-01-29 02:31:17.379707","2015-01-29 02:31:18.162730"
333,urn:ucode:_00001C000000000000010000030D51D7,odpt.StationFacility:TokyoMetro.Namboku.Ichigaya.Outside.Escalator.2,33,2,2,,f,"2015-01-29 02:31:18.299735","2015-01-29 02:31:19.263764"
334,urn:ucode:_00001C000000000000010000030D51D8,odpt.StationFacility:TokyoMetro.Namboku.Ichigaya.Inside.Toilet.1,33,3,1,,f,"2015-01-29 02:31:19.423769","2015-01-29 02:31:19.423769"
335,urn:ucode:_00001C000000000000010000030D51D9,odpt.StationFacility:TokyoMetro.Namboku.Ichigaya.Outside.AccessibleRoute.1,33,4,2,"有楽町線・南北線の利用および乗り換えが可能です。保険会館新館エレベーター口から有楽町線・南北線改札階へお越しください。",f,"2015-01-29 02:31:20.119790","2015-01-29 02:31:20.119790"
336,urn:ucode:_00001C000000000000010000030D500E,odpt.StationFacility:TokyoMetro.Tozai.Iidabashi.Inside.Escalator.1,34,2,1,,t,"2015-01-29 02:31:20.312796","2015-01-29 02:31:22.047849"
337,urn:ucode:_00001C000000000000010000030D500F,odpt.StationFacility:TokyoMetro.Tozai.Iidabashi.Inside.Escalator.2,34,2,1,,t,"2015-01-29 02:31:22.195853","2015-01-29 02:31:23.279886"
338,urn:ucode:_00001C000000000000010000030D5010,odpt.StationFacility:TokyoMetro.Tozai.Iidabashi.Inside.Escalator.3,34,2,1,,f,"2015-01-29 02:31:23.406890","2015-01-29 02:31:24.545925"
339,urn:ucode:_00001C000000000000010000030D5011,odpt.StationFacility:TokyoMetro.Tozai.Iidabashi.Inside.Escalator.4,34,2,1,,f,"2015-01-29 02:31:24.693930","2015-01-29 02:31:25.403951"
340,urn:ucode:_00001C000000000000010000030D5012,odpt.StationFacility:TokyoMetro.Tozai.Iidabashi.Inside.Elevator.1,34,1,1,,f,"2015-01-29 02:31:25.563956","2015-01-29 02:31:25.563956"
341,urn:ucode:_00001C000000000000010000030D5013,odpt.StationFacility:TokyoMetro.Tozai.Iidabashi.Outside.Elevator.1,34,1,2,,f,"2015-01-29 02:31:26.216976","2015-01-29 02:31:26.216976"
342,urn:ucode:_00001C000000000000010000030D5014,odpt.StationFacility:TokyoMetro.Tozai.Iidabashi.Outside.Stairlift.1,34,5,2,,f,"2015-01-29 02:31:27.010000","2015-01-29 02:31:27.010000"
343,urn:ucode:_00001C000000000000010000030D5015,odpt.StationFacility:TokyoMetro.Tozai.Iidabashi.Inside.Toilet.1,34,3,1,,f,"2015-01-29 02:31:27.483015","2015-01-29 02:31:27.483015"
344,urn:ucode:_00001C000000000000010000030D5016,odpt.StationFacility:TokyoMetro.Tozai.Iidabashi.Outside.Toilet.1,34,3,2,,f,"2015-01-29 02:31:28.143035","2015-01-29 02:31:28.143035"
345,urn:ucode:_00001C000000000000010000030D5017,odpt.StationFacility:TokyoMetro.Yurakucho.Iidabashi.Inside.Elevator.1,34,1,1,,f,"2015-01-29 02:31:28.770054","2015-01-29 02:31:28.770054"
346,urn:ucode:_00001C000000000000010000030D5018,odpt.StationFacility:TokyoMetro.Yurakucho.Iidabashi.Inside.Escalator.1,34,2,1,,f,"2015-01-29 02:31:29.452075","2015-01-29 02:31:30.159096"
347,urn:ucode:_00001C000000000000010000030D5019,odpt.StationFacility:TokyoMetro.Yurakucho.Iidabashi.Inside.Escalator.2,34,2,1,,f,"2015-01-29 02:31:30.307101","2015-01-29 02:31:32.327162"
348,urn:ucode:_00001C000000000000010000030D501A,odpt.StationFacility:TokyoMetro.Yurakucho.Iidabashi.Inside.Escalator.3,34,2,1,,f,"2015-01-29 02:31:32.462167","2015-01-29 02:31:33.372194"
349,urn:ucode:_00001C000000000000010000030D501B,odpt.StationFacility:TokyoMetro.Yurakucho.Iidabashi.Inside.Escalator.4,34,2,1,,f,"2015-01-29 02:31:33.519199","2015-01-29 02:31:34.165218"
350,urn:ucode:_00001C000000000000010000030D501C,odpt.StationFacility:TokyoMetro.Yurakucho.Iidabashi.Outside.Elevator.1,34,1,2,,f,"2015-01-29 02:31:34.311223","2015-01-29 02:31:34.311223"
351,urn:ucode:_00001C000000000000010000030D501D,odpt.StationFacility:TokyoMetro.Yurakucho.Iidabashi.Outside.Escalator.1,34,2,2,,f,"2015-01-29 02:31:34.758237","2015-01-29 02:31:35.541260"
352,urn:ucode:_00001C000000000000010000030D501E,odpt.StationFacility:TokyoMetro.Yurakucho.Iidabashi.Outside.Escalator.2,34,2,2,,f,"2015-01-29 02:31:35.676265","2015-01-29 02:31:36.498290"
353,urn:ucode:_00001C000000000000010000030D501F,odpt.StationFacility:TokyoMetro.Yurakucho.Iidabashi.Outside.Escalator.3,34,2,2,,f,"2015-01-29 02:31:36.616293","2015-01-29 02:31:37.324315"
354,urn:ucode:_00001C000000000000010000030D5020,odpt.StationFacility:TokyoMetro.Yurakucho.Iidabashi.Outside.Escalator.4,34,2,2,,f,"2015-01-29 02:31:37.460319","2015-01-29 02:31:38.479350"
355,urn:ucode:_00001C000000000000010000030D5021,odpt.StationFacility:TokyoMetro.Yurakucho.Iidabashi.Inside.Toilet.1,34,3,1,,f,"2015-01-29 02:31:38.614354","2015-01-29 02:31:38.614354"
356,urn:ucode:_00001C000000000000010000030D5022,odpt.StationFacility:TokyoMetro.Yurakucho.Iidabashi.Inside.Toilet.2,34,3,1,,f,"2015-01-29 02:31:39.226373","2015-01-29 02:31:39.226373"
357,urn:ucode:_00001C000000000000010000030D5023,odpt.StationFacility:TokyoMetro.Yurakucho.Iidabashi.Outside.AccessibleRoute.1,34,4,2,"有楽町線・南北線の利用および乗り換えが可能です。飯田橋交差点B1番出入口道路向側のエレベーター口から有楽町線・南北線の改札階へお越しください。東西線の利用および乗り換えはできません。",f,"2015-01-29 02:31:39.853392","2015-01-29 02:31:39.853392"
358,urn:ucode:_00001C000000000000010000030D5024,odpt.StationFacility:TokyoMetro.Namboku.Iidabashi.Inside.Elevator.1,34,1,1,,f,"2015-01-29 02:31:40.060398","2015-01-29 02:31:40.060398"
359,urn:ucode:_00001C000000000000010000030D5025,odpt.StationFacility:TokyoMetro.Namboku.Iidabashi.Inside.Escalator.1,34,2,1,,f,"2015-01-29 02:31:40.579414","2015-01-29 02:31:41.263435"
360,urn:ucode:_00001C000000000000010000030D5026,odpt.StationFacility:TokyoMetro.Namboku.Iidabashi.Inside.Escalator.2,34,2,1,,f,"2015-01-29 02:31:41.421440","2015-01-29 02:31:42.233465"
361,urn:ucode:_00001C000000000000010000030D5027,odpt.StationFacility:TokyoMetro.Namboku.Iidabashi.Inside.Escalator.3,34,2,1,,f,"2015-01-29 02:31:42.368469","2015-01-29 02:31:43.025489"
362,urn:ucode:_00001C000000000000010000030D5028,odpt.StationFacility:TokyoMetro.Namboku.Iidabashi.Outside.Elevator.1,34,1,2,,f,"2015-01-29 02:31:43.160493","2015-01-29 02:31:43.160493"
363,urn:ucode:_00001C000000000000010000030D5029,odpt.StationFacility:TokyoMetro.Namboku.Iidabashi.Outside.Escalator.1,34,2,2,,f,"2015-01-29 02:31:43.650508","2015-01-29 02:31:44.334529"
364,urn:ucode:_00001C000000000000010000030D502A,odpt.StationFacility:TokyoMetro.Namboku.Iidabashi.Outside.Escalator.2,34,2,2,,f,"2015-01-29 02:31:44.480533","2015-01-29 02:31:45.124553"
365,urn:ucode:_00001C000000000000010000030D502B,odpt.StationFacility:TokyoMetro.Namboku.Iidabashi.Outside.Escalator.3,34,2,2,,f,"2015-01-29 02:31:45.273557","2015-01-29 02:31:45.957578"
366,urn:ucode:_00001C000000000000010000030D502C,odpt.StationFacility:TokyoMetro.Namboku.Iidabashi.Outside.Escalator.4,34,2,2,,f,"2015-01-29 02:31:46.085582","2015-01-29 02:31:46.898607"
367,urn:ucode:_00001C000000000000010000030D502D,odpt.StationFacility:TokyoMetro.Namboku.Iidabashi.Inside.Toilet.1,34,3,1,,f,"2015-01-29 02:31:47.023611","2015-01-29 02:31:47.023611"
368,urn:ucode:_00001C000000000000010000030D502E,odpt.StationFacility:TokyoMetro.Namboku.Iidabashi.Inside.Toilet.2,34,3,1,,f,"2015-01-29 02:31:47.469624","2015-01-29 02:31:47.469624"
369,urn:ucode:_00001C000000000000010000030D502F,odpt.StationFacility:TokyoMetro.Namboku.Iidabashi.Outside.AccessibleRoute.1,34,4,2,"有楽町線・南北線の利用および乗り換えが可能です。飯田橋交差点B1番出入口道路向側のエレベーター口から有楽町線・南北線の改札階へお越しください。東西線の利用および乗り換えはできません。",f,"2015-01-29 02:31:47.971640","2015-01-29 02:31:47.971640"
370,urn:ucode:_00001C000000000000010000030D4F46,odpt.StationFacility:TokyoMetro.Marunouchi.Ikebukuro.Inside.Elevator.1,35,1,1,,f,"2015-01-29 02:31:48.105644","2015-01-29 02:31:48.105644"
371,urn:ucode:_00001C000000000000010000030D4F47,odpt.StationFacility:TokyoMetro.Marunouchi.Ikebukuro.Inside.Escalator.1,35,2,1,,f,"2015-01-29 02:31:48.889668","2015-01-29 02:31:49.650691"
372,urn:ucode:_00001C000000000000010000030D4F48,odpt.StationFacility:TokyoMetro.Marunouchi.Ikebukuro.Outside.Elevator.1,35,1,2,,f,"2015-01-29 02:31:49.798695","2015-01-29 02:31:49.798695"
373,urn:ucode:_00001C000000000000010000030D4F49,odpt.StationFacility:TokyoMetro.Marunouchi.Ikebukuro.Outside.Escalator.1,35,2,2,,f,"2015-01-29 02:31:50.517717","2015-01-29 02:31:51.323742"
374,urn:ucode:_00001C000000000000010000030D4F4A,odpt.StationFacility:TokyoMetro.Marunouchi.Ikebukuro.Outside.Toilet.1,35,3,2,,f,"2015-01-29 02:31:51.459746","2015-01-29 02:31:51.459746"
375,urn:ucode:_00001C000000000000010000030D4F4B,odpt.StationFacility:TokyoMetro.Marunouchi.Ikebukuro.Outside.AccessibleRoute.1,35,4,2,"丸ノ内線・有楽町線の利用および乗り換えが可能です。東口34番出入口裏側のエレベーター口から丸ノ内線・有楽町線改札階へお越しいただけます。",f,"2015-01-29 02:31:52.135767","2015-01-29 02:31:52.135767"
376,urn:ucode:_00001C000000000000010000030D4F4C,odpt.StationFacility:TokyoMetro.Yurakucho.Ikebukuro.Inside.Elevator.1,35,1,1,,f,"2015-01-29 02:31:52.311772","2015-01-29 02:31:52.311772"
