74,urn:ucode:_00001C000000000000010000030C3D69,odpt.StationTimetable:TokyoMetro.Ginza.Inaricho.Shibuya,"2014-10-17 07:12:24.000000","2015-01-29 04:50:03.924658","2015-01-29 04:50:03.924658"
75,urn:ucode:_00001C000000000000010000030C3DA8,odpt.StationTimetable:TokyoMetro.Ginza.Kanda.Asakusa,"2014-10-17 07:12:50.000000","2015-01-29 04:50:04.229668","2015-01-29 04:50:04.229668"
76,urn:ucode:_00001C000000000000010000030C3DA7,odpt.StationTimetable:TokyoMetro.Ginza.Kanda.Shibuya,"2014-10-17 07:12:49.000000","2015-01-29 04:50:04.548677","2015-01-29 04:50:04.548677"
77,urn:ucode:_00001C000000000000010000030C3DB4,odpt.StationTimetable:TokyoMetro.Ginza.Kyobashi.Asakusa,"2014-10-17 07:12:54.000000","2015-01-29 04:50:04.889688","2015-01-29 04:50:04.889688"
78,urn:ucode:_00001C000000000000010000030C3DB3,odpt.StationTimetable:TokyoMetro.Ginza.Kyobashi.Shibuya,"2014-10-17 07:12:54.000000","2015-01-29 04:50:05.209698","2015-01-29 04:50:05.209698"
79,urn:ucode:_00001C000000000000010000030C3E6F,odpt.StationTimetable:TokyoMetro.Ginza.Mitsukoshimae.Asakusa,"2014-10-17 07:14:04.000000","2015-01-29 04:50:05.527707","2015-01-29 04:50:05.527707"
80,urn:ucode:_00001C000000000000010000030C3E6E,odpt.StationTimetable:TokyoMetro.Ginza.Mitsukoshimae.Shibuya,"2014-10-17 07:14:03.000000","2015-01-29 04:50:05.847717","2015-01-29 04:50:05.847717"
81,urn:ucode:_00001C000000000000010000030C3E46,odpt.StationTimetable:TokyoMetro.Ginza.Nihombashi.Asakusa,"2014-10-17 07:13:48.000000","2015-01-29 04:50:06.151726","2015-01-29 04:50:06.151726"
82,urn:ucode:_00001C000000000000010000030C3E45,odpt.StationTimetable:TokyoMetro.Ginza.Nihombashi.Shibuya,"2014-10-17 07:13:48.000000","2015-01-29 04:50:06.474736","2015-01-29 04:50:06.474736"
83,urn:ucode:_00001C000000000000010000030C3D8C,odpt.StationTimetable:TokyoMetro.Ginza.OmoteSando.Asakusa,"2014-10-17 07:12:38.000000","2015-01-29 04:50:06.794746","2015-01-29 04:50:06.794746"
84,urn:ucode:_00001C000000000000010000030C3D8B,odpt.StationTimetable:TokyoMetro.Ginza.OmoteSando.Shibuya,"2014-10-17 07:12:37.000000","2015-01-29 04:50:07.101755","2015-01-29 04:50:07.101755"
85,urn:ucode:_00001C000000000000010000030C3DDB,odpt.StationTimetable:TokyoMetro.Ginza.Shibuya.Asakusa,"2014-10-17 07:13:10.000000","2015-01-29 04:50:07.409765","2015-01-29 04:50:07.409765"
86,urn:ucode:_00001C000000000000010000030C3DF8,odpt.StationTimetable:TokyoMetro.Ginza.Shimbashi.Asakusa,"2014-10-17 07:13:20.000000","2015-01-29 04:50:07.739775","2015-01-29 04:50:07.739775"
87,urn:ucode:_00001C000000000000010000030C3DF7,odpt.StationTimetable:TokyoMetro.Ginza.Shimbashi.Shibuya,"2014-10-17 07:13:20.000000","2015-01-29 04:50:08.136787","2015-01-29 04:50:08.136787"
88,urn:ucode:_00001C000000000000010000030C3DFE,odpt.StationTimetable:TokyoMetro.Ginza.Suehirocho.Asakusa,"2014-10-17 07:13:23.000000","2015-01-29 04:50:08.455797","2015-01-29 04:50:08.455797"
89,urn:ucode:_00001C000000000000010000030C3DFD,odpt.StationTimetable:TokyoMetro.Ginza.Suehirocho.Shibuya,"2014-10-17 07:13:23.000000","2015-01-29 04:50:08.785807","2015-01-29 04:50:08.785807"
90,urn:ucode:_00001C000000000000010000030C3E10,odpt.StationTimetable:TokyoMetro.Ginza.TameikeSanno.Asakusa,"2014-10-17 07:13:30.000000","2015-01-29 04:50:09.116817","2015-01-29 04:50:09.116817"
91,urn:ucode:_00001C000000000000010000030C3E0F,odpt.StationTimetable:TokyoMetro.Ginza.TameikeSanno.Shibuya,"2014-10-17 07:13:30.000000","2015-01-29 04:50:09.445827","2015-01-29 04:50:09.445827"
92,urn:ucode:_00001C000000000000010000030C3E14,odpt.StationTimetable:TokyoMetro.Ginza.Tawaramachi.Asakusa,"2014-10-17 07:13:32.000000","2015-01-29 04:50:09.788837","2015-01-29 04:50:09.788837"
93,urn:ucode:_00001C000000000000010000030C3E13,odpt.StationTimetable:TokyoMetro.Ginza.Tawaramachi.Shibuya,"2014-10-17 07:13:31.000000","2015-01-29 04:50:10.161849","2015-01-29 04:50:10.161849"
94,urn:ucode:_00001C000000000000010000030C3E26,odpt.StationTimetable:TokyoMetro.Ginza.Toranomon.Asakusa,"2014-10-17 07:13:39.000000","2015-01-29 04:50:10.469858","2015-01-29 04:50:10.469858"
95,urn:ucode:_00001C000000000000010000030C3E25,odpt.StationTimetable:TokyoMetro.Ginza.Toranomon.Shibuya,"2014-10-17 07:13:38.000000","2015-01-29 04:50:10.789868","2015-01-29 04:50:10.789868"
