77,urn:ucode:_00001C000000000000010000030C3F28,11,1,35.770402404989,35.770402404989,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F28.geojson,1,2,,f,f,"2015-01-29 02:16:55.510420","2015-01-29 02:16:55.510420"
78,urn:ucode:_00001C000000000000010000030C3F29,11,1,35.768697109457,35.768697109457,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F29.geojson,1,4,,f,f,"2015-01-29 02:16:55.741427","2015-01-29 02:16:55.741427"
79,urn:ucode:_00001C000000000000010000030C3F2A,11,1,35.771126201907,35.771126201907,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F2A.geojson,1,1,,f,f,"2015-01-29 02:16:56.032436","2015-01-29 02:16:56.032436"
80,urn:ucode:_00001C000000000000010000030C3F2B,12,1,35.77690162662,35.77690162662,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F2B.geojson,1,,,t,f,"2015-01-29 02:16:56.226442","2015-01-29 02:16:56.226442"
81,urn:ucode:_00001C000000000000010000030C3F2C,12,1,35.776724414183,35.776724414183,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F2C.geojson,1,3,,f,f,"2015-01-29 02:16:56.500450","2015-01-29 02:16:56.500450"
82,urn:ucode:_00001C000000000000010000030C3F2D,12,1,35.777242683806,35.777242683806,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F2D.geojson,1,2,,f,f,"2015-01-29 02:16:56.731458","2015-01-29 02:16:56.731458"
83,urn:ucode:_00001C000000000000010000030C3F2E,12,1,35.776859392731,35.776859392731,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F2E.geojson,1,1,,f,f,"2015-01-29 02:16:56.920463","2015-01-29 02:16:56.920463"
84,urn:ucode:_00001C000000000000010000030C3F2F,12,1,35.776372827896,35.776372827896,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F2F.geojson,1,5,,f,f,"2015-01-29 02:16:57.162471","2015-01-29 02:16:57.162471"
85,urn:ucode:_00001C000000000000010000030C3F30,12,1,35.775926214252,35.775926214252,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F30.geojson,1,4,,f,f,"2015-01-29 02:16:57.391478","2015-01-29 02:16:57.391478"
86,urn:ucode:_00001C000000000000010000030C3F31,13,1,35.646861756367,35.646861756367,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F31.geojson,1,3,,f,f,"2015-01-29 02:16:57.633485","2015-01-29 02:16:57.633485"
87,urn:ucode:_00001C000000000000010000030C3F32,13,1,35.647235889263,35.647235889263,https://api.tokyometroapp.jp/api/v2/places/urn:ucode:_00001C000000000000010000030C3F32.geojson,1,,,t,f,"2015-01-29 02:16:57.931494","2015-01-29 02:16:57.931494"
