326,814,8,,7,"2015-01-29 02:51:45.352159","2015-01-29 02:51:45.352159"
327,814,18,,8,"2015-01-29 02:51:45.516164","2015-01-29 02:51:45.516164"
328,814,61,,7,"2015-01-29 02:51:45.692169","2015-01-29 02:51:45.692169"
329,814,49,,9,"2015-01-29 02:51:45.890175","2015-01-29 02:51:45.890175"
330,816,2,,7,"2015-01-29 02:51:47.487224","2015-01-29 02:51:47.487224"
331,845,13,,3,"2015-01-29 02:51:56.996514","2015-01-29 02:51:56.996514"
332,845,14,,3,"2015-01-29 02:51:57.149518","2015-01-29 02:51:57.149518"
333,847,13,,3,"2015-01-29 02:51:58.449558","2015-01-29 02:51:58.449558"
334,847,14,,3,"2015-01-29 02:51:58.590562","2015-01-29 02:51:58.590562"
335,849,14,,3,"2015-01-29 02:51:59.813600","2015-01-29 02:51:59.813600"
336,851,14,,3,"2015-01-29 02:52:00.551622","2015-01-29 02:52:00.551622"
337,855,13,,3,"2015-01-29 02:52:02.311676","2015-01-29 02:52:02.311676"
338,855,14,,3,"2015-01-29 02:52:02.465680","2015-01-29 02:52:02.465680"
339,857,13,,3,"2015-01-29 02:52:03.632716","2015-01-29 02:52:03.632716"
340,857,14,,3,"2015-01-29 02:52:03.796721","2015-01-29 02:52:03.796721"
341,859,14,,3,"2015-01-29 02:52:05.298767","2015-01-29 02:52:05.298767"
342,861,14,,3,"2015-01-29 02:52:06.207795","2015-01-29 02:52:06.207795"
343,941,18,,4,"2015-01-29 02:52:37.938762","2015-01-29 02:52:37.938762"
344,947,18,,4,"2015-01-29 02:52:39.621814","2015-01-29 02:52:39.621814"
345,973,4,,2,"2015-01-29 02:52:48.812094","2015-01-29 02:52:48.812094"
346,973,6,,7,"2015-01-29 02:52:48.954098","2015-01-29 02:52:48.954098"
347,977,4,,2,"2015-01-29 02:52:51.190167","2015-01-29 02:52:51.190167"
348,979,4,,2,"2015-01-29 02:52:52.944220","2015-01-29 02:52:52.944220"
349,979,6,,7,"2015-01-29 02:52:53.092225","2015-01-29 02:52:53.092225"
350,980,4,,2,"2015-01-29 02:52:54.017253","2015-01-29 02:52:54.017253"
351,985,2,,2,"2015-01-29 02:52:56.254321","2015-01-29 02:52:56.254321"
352,986,2,,2,"2015-01-29 02:52:57.726366","2015-01-29 02:52:57.726366"
353,987,2,,2,"2015-01-29 02:52:59.190411","2015-01-29 02:52:59.190411"
354,992,6,,3,"2015-01-29 02:53:01.094469","2015-01-29 02:53:01.094469"
355,993,2,,2,"2015-01-29 02:53:02.260504","2015-01-29 02:53:02.260504"
356,994,2,,2,"2015-01-29 02:53:03.724549","2015-01-29 02:53:03.724549"
357,995,2,,2,"2015-01-29 02:53:04.979587","2015-01-29 02:53:04.979587"
358,1000,6,,3,"2015-01-29 02:53:06.982648","2015-01-29 02:53:06.982648"
359,1001,2,,7,"2015-01-29 02:53:07.972678","2015-01-29 02:53:07.972678"
360,1001,4,,3,"2015-01-29 02:53:08.148684","2015-01-29 02:53:08.148684"
361,1011,2,,7,"2015-01-29 02:53:11.848797","2015-01-29 02:53:11.848797"
362,1011,4,,3,"2015-01-29 02:53:12.044803","2015-01-29 02:53:12.044803"
363,1021,5,,3,"2015-01-29 02:53:15.588911","2015-01-29 02:53:15.588911"
364,1029,5,,3,"2015-01-29 02:53:18.734007","2015-01-29 02:53:18.734007"
365,1037,4,11,3,"2015-01-29 02:53:21.315085","2015-01-29 02:53:21.315085"
366,1038,4,12,3,"2015-01-29 02:53:22.339117","2015-01-29 02:53:22.339117"
367,1047,4,11,3,"2015-01-29 02:53:25.520214","2015-01-29 02:53:25.520214"
368,1048,4,12,3,"2015-01-29 02:53:26.312238","2015-01-29 02:53:26.312238"
369,1079,18,,6,"2015-01-29 02:53:36.335543","2015-01-29 02:53:36.335543"
370,1080,18,,6,"2015-01-29 02:53:37.601582","2015-01-29 02:53:37.601582"
371,1081,18,,6,"2015-01-29 02:53:38.536611","2015-01-29 02:53:38.536611"
372,1085,18,,6,"2015-01-29 02:53:40.011656","2015-01-29 02:53:40.011656"
373,1089,18,,6,"2015-01-29 02:53:41.364697","2015-01-29 02:53:41.364697"
374,1090,18,,6,"2015-01-29 02:53:42.278725","2015-01-29 02:53:42.278725"
375,1091,18,,6,"2015-01-29 02:53:43.235754","2015-01-29 02:53:43.235754"
376,1095,18,,6,"2015-01-29 02:53:44.809802","2015-01-29 02:53:44.809802"
377,1123,6,,8,"2015-01-29 02:53:56.311153","2015-01-29 02:53:56.311153"
378,1124,55,,3,"2015-01-29 02:53:57.356185","2015-01-29 02:53:57.356185"
379,1125,35,,6,"2015-01-29 02:53:57.994204","2015-04-13 20:54:54.133965"
380,1125,55,,3,"2015-01-29 02:53:58.159209","2015-01-29 02:53:58.159209"
381,1125,69,,6,"2015-01-29 02:53:58.302213","2015-01-29 02:53:58.302213"
382,1126,35,,6,"2015-01-29 02:53:59.030236","2015-04-13 20:54:54.483974"
383,1126,55,,3,"2015-01-29 02:53:59.193241","2015-01-29 02:53:59.193241"
384,1126,69,,6,"2015-01-29 02:53:59.358246","2015-01-29 02:53:59.358246"
385,1127,35,,6,"2015-01-29 02:54:00.083268","2015-04-13 20:54:54.627977"
386,1127,55,,3,"2015-01-29 02:54:00.272273","2015-01-29 02:54:00.272273"
387,1127,69,,6,"2015-01-29 02:54:00.448279","2015-01-29 02:54:00.448279"
388,1129,35,,6,"2015-01-29 02:54:01.263304","2015-04-13 20:54:54.717979"
389,1129,55,,3,"2015-01-29 02:54:01.427309","2015-01-29 02:54:01.427309"
390,1129,69,,6,"2015-01-29 02:54:01.571313","2015-01-29 02:54:01.571313"
391,1130,6,,8,"2015-01-29 02:54:02.507342","2015-01-29 02:54:02.507342"
392,1130,55,,3,"2015-01-29 02:54:02.671347","2015-01-29 02:54:02.671347"
393,1130,35,,6,"2015-01-29 02:54:02.825351","2015-04-13 20:54:54.817982"
394,1130,69,,6,"2015-01-29 02:54:02.991356","2015-01-29 02:54:02.991356"
395,1131,6,,8,"2015-01-29 02:54:03.806381","2015-01-29 02:54:03.806381"
396,1132,55,,3,"2015-01-29 02:54:04.851413","2015-01-29 02:54:04.851413"
397,1133,35,,6,"2015-01-29 02:54:05.524434","2015-04-13 20:54:54.929985"
398,1133,55,,3,"2015-01-29 02:54:05.687439","2015-01-29 02:54:05.687439"
399,1133,69,,6,"2015-01-29 02:54:05.830443","2015-01-29 02:54:05.830443"
400,1134,35,,6,"2015-01-29 02:54:06.348459","2015-04-13 20:54:55.022987"
401,1134,55,,3,"2015-01-29 02:54:06.490463","2015-01-29 02:54:06.490463"
402,1134,69,,6,"2015-01-29 02:54:06.633467","2015-01-29 02:54:06.633467"
403,1135,35,,6,"2015-01-29 02:54:07.261487","2015-04-13 20:54:55.133990"
404,1135,55,,3,"2015-01-29 02:54:07.403491","2015-01-29 02:54:07.403491"
405,1135,69,,6,"2015-01-29 02:54:07.557496","2015-01-29 02:54:07.557496"
406,1137,35,,6,"2015-01-29 02:54:08.186515","2015-04-13 20:54:55.234992"
407,1137,55,,3,"2015-01-29 02:54:08.339520","2015-01-29 02:54:08.339520"
408,1137,69,,6,"2015-01-29 02:54:08.493524","2015-01-29 02:54:08.493524"
409,1138,6,,8,"2015-01-29 02:54:09.130544","2015-01-29 02:54:09.130544"
410,1138,55,,3,"2015-01-29 02:54:09.275548","2015-01-29 02:54:09.275548"
411,1138,35,,6,"2015-01-29 02:54:09.439553","2015-04-13 20:54:55.341995"
412,1138,69,,6,"2015-01-29 02:54:09.583557","2015-01-29 02:54:09.583557"
413,1139,4,,8,"2015-01-29 02:54:10.420583","2015-01-29 02:54:10.420583"
414,1139,55,,5,"2015-01-29 02:54:10.595588","2015-01-29 02:54:10.595588"
415,1141,35,,2,"2015-01-29 02:54:11.807625","2015-04-13 20:58:04.534649"
416,1141,69,,7,"2015-01-29 02:54:11.982631","2015-01-29 02:54:11.982631"
417,1143,35,,2,"2015-01-29 02:54:13.182667","2015-04-13 20:58:04.704653"
418,1143,69,,7,"2015-01-29 02:54:13.325672","2015-01-29 02:54:13.325672"
419,1145,4,,8,"2015-01-29 02:54:14.525708","2015-01-29 02:54:14.525708"
420,1145,35,,2,"2015-01-29 02:54:14.689713","2015-04-13 20:58:04.873657"
421,1145,69,,7,"2015-01-29 02:54:14.854718","2015-01-29 02:54:14.854718"
422,1145,55,,5,"2015-01-29 02:54:15.030724","2015-01-29 02:54:15.030724"
423,1148,4,,8,"2015-01-29 02:54:17.088786","2015-01-29 02:54:17.088786"
424,1148,55,,5,"2015-01-29 02:54:17.256791","2015-01-29 02:54:17.256791"
425,1149,4,,8,"2015-01-29 02:54:18.103817","2015-01-29 02:54:18.103817"
426,1149,55,,5,"2015-01-29 02:54:18.266822","2015-01-29 02:54:18.266822"
427,1151,35,,2,"2015-01-29 02:54:19.232852","2015-04-13 20:58:04.992660"
428,1151,69,,7,"2015-01-29 02:54:19.399857","2015-01-29 02:54:19.399857"
429,1153,35,,2,"2015-01-29 02:54:20.644895","2015-04-13 20:58:05.086662"
430,1153,69,,7,"2015-01-29 02:54:20.809900","2015-01-29 02:54:20.809900"
431,1155,4,,8,"2015-01-29 02:54:21.922934","2015-01-29 02:54:21.922934"
432,1155,35,,2,"2015-01-29 02:54:22.129940","2015-04-13 20:58:05.200665"
433,1155,69,,7,"2015-01-29 02:54:22.252944","2015-01-29 02:54:22.252944"
434,1155,55,,5,"2015-01-29 02:54:22.404948","2015-01-29 02:54:22.404948"
435,1158,4,,8,"2015-01-29 02:54:24.123001","2015-01-29 02:54:24.123001"
436,1158,55,,5,"2015-01-29 02:54:24.285006","2015-01-29 02:54:24.285006"
437,1166,15,,4,"2015-01-29 02:54:27.182094","2015-01-29 02:54:27.182094"
438,1167,15,,4,"2015-01-29 02:54:28.635139","2015-01-29 02:54:28.635139"
439,1176,15,,4,"2015-01-29 02:54:31.606229","2015-01-29 02:54:31.606229"
440,1177,15,,4,"2015-01-29 02:54:32.740264","2015-01-29 02:54:32.740264"
441,1216,6,,4,"2015-01-29 02:54:45.353648","2015-01-29 02:54:45.353648"
442,1217,1,,13,"2015-01-29 02:54:46.079671","2015-01-29 02:54:46.079671"
443,1217,6,,4,"2015-01-29 02:54:46.243676","2015-01-29 02:54:46.243676"
444,1217,10,,10,"2015-01-29 02:54:46.408681","2015-01-29 02:54:46.408681"
445,1218,1,,13,"2015-01-29 02:54:47.234706","2015-01-29 02:54:47.234706"
446,1218,6,,4,"2015-01-29 02:54:47.377710","2015-01-29 02:54:47.377710"
447,1218,10,,10,"2015-01-29 02:54:47.531715","2015-01-29 02:54:47.531715"
448,1221,1,,13,"2015-01-29 02:54:48.753752","2015-01-29 02:54:48.753752"
449,1221,6,,4,"2015-01-29 02:54:48.917757","2015-01-29 02:54:48.917757"
450,1221,10,,10,"2015-01-29 02:54:49.080762","2015-01-29 02:54:49.080762"
451,1222,6,,4,"2015-01-29 02:54:49.957789","2015-01-29 02:54:49.957789"
452,1227,1,,8,"2015-01-29 02:54:51.295830","2015-01-29 02:54:51.295830"
453,1227,10,,6,"2015-01-29 02:54:51.459835","2015-01-29 02:54:51.459835"
454,1236,2,,4,"2015-01-29 02:54:53.828907","2015-01-29 02:54:53.828907"
455,1237,1,,8,"2015-01-29 02:54:55.547959","2015-01-29 02:54:55.547959"
456,1237,10,,6,"2015-01-29 02:54:55.708964","2015-01-29 02:54:55.708964"
457,1246,2,,4,"2015-01-29 02:54:58.153039","2015-01-29 02:54:58.153039"
458,1247,19,,5,"2015-01-29 02:54:59.278073","2015-04-13 20:58:39.246503"
459,1249,19,,5,"2015-01-29 02:55:00.497110","2015-04-13 20:58:39.407507"
460,1253,19,,5,"2015-01-29 02:55:03.645206","2015-04-13 20:58:39.518509"
461,1255,19,,5,"2015-01-29 02:55:04.632236","2015-04-13 20:58:39.622512"
462,1260,10,,8,"2015-01-29 02:55:07.882336","2015-01-29 02:55:07.882336"
463,1260,13,,10,"2015-01-29 02:55:08.035340","2015-01-29 02:55:08.035340"
464,1260,15,,8,"2015-01-29 02:55:08.178345","2015-01-29 02:55:08.178345"
465,1261,10,,8,"2015-01-29 02:55:09.368381","2015-01-29 02:55:09.368381"
466,1261,13,,10,"2015-01-29 02:55:09.520385","2015-01-29 02:55:09.520385"
467,1261,15,,8,"2015-01-29 02:55:09.672390","2015-01-29 02:55:09.672390"
468,1262,10,,8,"2015-01-29 02:55:10.655420","2015-01-29 02:55:10.655420"
469,1262,13,,10,"2015-01-29 02:55:10.819425","2015-01-29 02:55:10.819425"
470,1262,15,,8,"2015-01-29 02:55:10.984430","2015-01-29 02:55:10.984430"
471,1266,10,,8,"2015-01-29 02:55:12.449475","2015-01-29 02:55:12.449475"
472,1266,13,,10,"2015-01-29 02:55:12.602479","2015-01-29 02:55:12.602479"
473,1266,15,,8,"2015-01-29 02:55:12.767484","2015-01-29 02:55:12.767484"
474,1267,10,,8,"2015-01-29 02:55:13.693513","2015-01-29 02:55:13.693513"
475,1267,13,,10,"2015-01-29 02:55:13.836517","2015-01-29 02:55:13.836517"
476,1267,15,,8,"2015-01-29 02:55:14.011522","2015-01-29 02:55:14.011522"
477,1268,10,,8,"2015-01-29 02:55:14.991552","2015-01-29 02:55:14.991552"
478,1268,13,,10,"2015-01-29 02:55:15.145557","2015-01-29 02:55:15.145557"
479,1268,15,,8,"2015-01-29 02:55:15.321562","2015-01-29 02:55:15.321562"
480,1272,2,,8,"2015-01-29 02:55:17.798638","2015-01-29 02:55:17.798638"
481,1272,13,,6,"2015-01-29 02:55:17.973643","2015-01-29 02:55:17.973643"
482,1272,15,,3,"2015-01-29 02:55:18.138648","2015-01-29 02:55:18.138648"
483,1275,2,,8,"2015-01-29 02:55:19.592693","2015-01-29 02:55:19.592693"
484,1275,13,,6,"2015-01-29 02:55:19.766698","2015-01-29 02:55:19.766698"
485,1275,15,,3,"2015-01-29 02:55:20.024706","2015-01-29 02:55:20.024706"
486,1276,2,,8,"2015-01-29 02:55:20.990735","2015-01-29 02:55:20.990735"
487,1276,13,,6,"2015-01-29 02:55:21.153740","2015-01-29 02:55:21.153740"
488,1276,15,,3,"2015-01-29 02:55:21.318745","2015-01-29 02:55:21.318745"
489,1278,2,,8,"2015-01-29 02:55:22.970796","2015-01-29 02:55:22.970796"
490,1278,13,,6,"2015-01-29 02:55:23.113800","2015-01-29 02:55:23.113800"
491,1278,15,,3,"2015-01-29 02:55:23.266805","2015-01-29 02:55:23.266805"
492,1281,2,,8,"2015-01-29 02:55:24.511843","2015-01-29 02:55:24.511843"
493,1281,13,,6,"2015-01-29 02:55:24.653847","2015-01-29 02:55:24.653847"
494,1281,15,,3,"2015-01-29 02:55:24.805852","2015-01-29 02:55:24.805852"
495,1282,2,,8,"2015-01-29 02:55:25.755881","2015-01-29 02:55:25.755881"
496,1282,13,,6,"2015-01-29 02:55:26.054890","2015-01-29 02:55:26.054890"
497,1282,15,,3,"2015-01-29 02:55:26.227895","2015-01-29 02:55:26.227895"
498,1283,53,,3,"2015-01-29 02:55:27.207925","2015-01-29 02:55:27.207925"
499,1290,53,,3,"2015-01-29 02:55:29.651999","2015-01-29 02:55:29.651999"
500,1291,53,,3,"2015-01-29 02:55:31.005041","2015-01-29 02:55:31.005041"
501,1293,53,,3,"2015-01-29 02:55:32.194077","2015-01-29 02:55:32.194077"
502,1294,53,,3,"2015-01-29 02:55:33.217108","2015-01-29 02:55:33.217108"
503,1295,53,,3,"2015-01-29 02:55:33.537118","2015-01-29 02:55:33.537118"
504,1296,53,,3,"2015-01-29 02:55:33.834127","2015-01-29 02:55:33.834127"
505,1297,53,,3,"2015-01-29 02:55:34.164137","2015-01-29 02:55:34.164137"
506,1298,53,,3,"2015-01-29 02:55:34.469146","2015-01-29 02:55:34.469146"
507,1299,53,,3,"2015-01-29 02:55:34.783156","2015-01-29 02:55:34.783156"
508,1300,53,,3,"2015-01-29 02:55:35.096166","2015-01-29 02:55:35.096166"
509,1301,53,,3,"2015-01-29 02:55:36.112196","2015-01-29 02:55:36.112196"
510,1302,53,,3,"2015-01-29 02:55:37.136228","2015-01-29 02:55:37.136228"
511,1303,53,,3,"2015-01-29 02:55:37.465238","2015-01-29 02:55:37.465238"
512,1310,53,,3,"2015-01-29 02:55:39.514300","2015-01-29 02:55:39.514300"
513,1311,53,,3,"2015-01-29 02:55:40.459329","2015-01-29 02:55:40.459329"
514,1313,53,,3,"2015-01-29 02:55:41.549362","2015-01-29 02:55:41.549362"
515,1314,53,,3,"2015-01-29 02:55:42.550393","2015-01-29 02:55:42.550393"
516,1315,53,,3,"2015-01-29 02:55:42.902404","2015-01-29 02:55:42.902404"
517,1316,53,,3,"2015-01-29 02:55:43.232414","2015-01-29 02:55:43.232414"
518,1317,53,,3,"2015-01-29 02:55:43.574424","2015-01-29 02:55:43.574424"
519,1318,53,,3,"2015-01-29 02:55:43.928435","2015-01-29 02:55:43.928435"
520,1319,53,,3,"2015-01-29 02:55:44.223444","2015-01-29 02:55:44.223444"
521,1320,53,,3,"2015-01-29 02:55:44.564454","2015-01-29 02:55:44.564454"
522,1321,53,,3,"2015-01-29 02:55:45.489482","2015-01-29 02:55:45.489482"
523,1322,53,,3,"2015-01-29 02:55:46.567515","2015-01-29 02:55:46.567515"
524,1324,9,,2,"2015-01-29 02:55:47.084531","2015-01-29 02:55:47.084531"
525,1324,14,,4,"2015-01-29 02:55:47.260537","2015-01-29 02:55:47.260537"
526,1325,9,,2,"2015-01-29 02:55:48.823584","2015-01-29 02:55:48.823584"
527,1325,14,,4,"2015-01-29 02:55:48.999590","2015-01-29 02:55:48.999590"
528,1334,9,,2,"2015-01-29 02:55:51.527667","2015-01-29 02:55:51.527667"
529,1334,14,,4,"2015-01-29 02:55:51.695672","2015-01-29 02:55:51.695672"
530,1335,9,,2,"2015-01-29 02:55:52.818706","2015-01-29 02:55:52.818706"
531,1335,14,,4,"2015-01-29 02:55:52.971711","2015-01-29 02:55:52.971711"
532,1344,5,13,2,"2015-01-29 02:55:56.421816","2015-01-29 02:55:56.421816"
533,1344,14,,2,"2015-01-29 02:55:56.592821","2015-01-29 02:55:56.592821"
534,1346,5,13,2,"2015-01-29 02:55:58.170869","2015-01-29 02:55:58.170869"
535,1346,14,,2,"2015-01-29 02:55:58.343875","2015-01-29 02:55:58.343875"
536,1347,14,40,2,"2015-01-29 02:55:59.327905","2015-01-29 02:55:59.327905"
537,1348,14,40,2,"2015-01-29 02:55:59.667915","2015-01-29 02:55:59.667915"
538,1351,5,14,2,"2015-01-29 02:56:00.350936","2015-01-29 02:56:00.350936"
539,1351,14,,2,"2015-01-29 02:56:00.511941","2015-01-29 02:56:00.511941"
540,1352,14,40,2,"2015-01-29 02:56:01.670976","2015-01-29 02:56:01.670976"
541,1353,5,13,2,"2015-01-29 02:56:02.033987","2015-01-29 02:56:02.033987"
542,1353,14,,2,"2015-01-29 02:56:02.206992","2015-01-29 02:56:02.206992"
543,1354,5,13,2,"2015-01-29 02:56:03.223023","2015-01-29 02:56:03.223023"
544,1354,14,,2,"2015-01-29 02:56:03.373028","2015-01-29 02:56:03.373028"
545,1358,5,14,2,"2015-01-29 02:56:04.819072","2015-01-29 02:56:04.819072"
546,1358,14,,2,"2015-01-29 02:56:04.980077","2015-01-29 02:56:04.980077"
547,1361,5,14,2,"2015-01-29 02:56:06.282117","2015-01-29 02:56:06.282117"
548,1361,14,,2,"2015-01-29 02:56:06.443122","2015-01-29 02:56:06.443122"
549,1384,67,,5,"2015-01-29 02:56:14.148357","2015-01-29 02:56:14.148357"
550,1384,17,,5,"2015-01-29 02:56:14.312362","2015-01-29 02:56:14.312362"
551,1394,67,,5,"2015-01-29 02:56:17.175449","2015-01-29 02:56:17.175449"
552,1394,17,,5,"2015-01-29 02:56:17.339454","2015-01-29 02:56:17.339454"
553,1395,19,,5,"2015-01-29 02:56:18.231481","2015-04-13 20:58:33.024349"
554,1397,19,,5,"2015-01-29 02:56:19.090507","2015-04-13 20:58:33.118352"
555,1398,19,,5,"2015-01-29 02:56:19.717526","2015-04-13 20:58:33.214354"
556,1400,19,,5,"2015-01-29 02:56:20.532551","2015-04-13 20:58:33.327357"
557,1401,19,,5,"2015-01-29 02:56:21.181571","2015-04-13 20:58:33.411359"
558,1403,19,,5,"2015-01-29 02:56:21.984596","2015-04-13 20:58:33.524362"
559,1404,19,,5,"2015-01-29 02:56:22.600614","2015-04-13 20:58:33.631364"
560,1406,19,,5,"2015-01-29 02:56:23.404639","2015-04-13 20:58:33.756368"
561,1408,19,,6,"2015-01-29 02:56:24.295666","2015-04-13 20:58:02.505599"
562,1409,19,,6,"2015-01-29 02:56:25.440701","2015-04-13 20:58:02.643602"
563,1411,19,,6,"2015-01-29 02:56:26.507734","2015-04-13 20:58:02.745605"
564,1415,11,,6,"2015-01-29 02:56:27.993779","2015-01-29 02:56:27.993779"
565,1416,11,,6,"2015-01-29 02:56:28.404791","2015-01-29 02:56:28.404791"
566,1418,19,,6,"2015-01-29 02:56:30.436853","2015-04-13 20:58:02.877608"
567,1419,19,,6,"2015-01-29 02:56:31.383882","2015-04-13 20:58:02.962610"
568,1421,19,,6,"2015-01-29 02:56:32.593919","2015-04-13 20:58:03.073613"
569,1425,11,,6,"2015-01-29 02:56:34.134966","2015-01-29 02:56:34.134966"
570,1426,11,,6,"2015-01-29 02:56:34.450976","2015-01-29 02:56:34.450976"
571,1428,6,,6,"2015-01-29 02:56:35.665013","2015-01-29 02:56:35.665013"
572,1428,19,,10,"2015-01-29 02:56:35.807017","2015-04-13 20:58:49.590757"
573,1430,6,,6,"2015-01-29 02:56:36.446037","2015-01-29 02:56:36.446037"
574,1430,19,,10,"2015-01-29 02:56:36.588041","2015-04-13 20:58:49.739761"
575,1432,6,,6,"2015-01-29 02:56:37.525070","2015-01-29 02:56:37.525070"
576,1432,19,,10,"2015-01-29 02:56:37.689075","2015-04-13 20:58:49.878764"
577,1435,6,,6,"2015-01-29 02:56:38.879111","2015-01-29 02:56:38.879111"
578,1435,19,,10,"2015-01-29 02:56:39.043116","2015-04-13 20:58:49.995767"
579,1438,6,,6,"2015-01-29 02:56:40.155150","2015-01-29 02:56:40.155150"
580,1438,19,,10,"2015-01-29 02:56:40.319155","2015-04-13 20:58:50.095769"
581,1440,6,,6,"2015-01-29 02:56:40.947174","2015-01-29 02:56:40.947174"
582,1440,19,,10,"2015-01-29 02:56:41.098179","2015-04-13 20:58:50.188772"
583,1442,6,,6,"2015-01-29 02:56:42.180212","2015-01-29 02:56:42.180212"
584,1442,19,,10,"2015-01-29 02:56:42.322216","2015-04-13 20:58:50.301775"
585,1445,6,,6,"2015-01-29 02:56:43.435250","2015-01-29 02:56:43.435250"
586,1445,19,,10,"2015-01-29 02:56:43.610255","2015-04-13 20:58:50.402777"
587,1480,35,,5,"2015-01-29 02:56:55.376614","2015-04-13 20:54:51.424898"
588,1480,69,,5,"2015-01-29 02:56:55.527619","2015-01-29 02:56:55.527619"
589,1481,35,,5,"2015-01-29 02:56:56.531649","2015-04-13 20:54:51.567902"
590,1481,69,,5,"2015-01-29 02:56:56.674654","2015-01-29 02:56:56.674654"
591,1488,35,,5,"2015-01-29 02:56:58.832719","2015-04-13 20:54:51.693905"
592,1488,69,,5,"2015-01-29 02:56:59.018725","2015-01-29 02:56:59.018725"
593,1489,35,,5,"2015-01-29 02:56:59.943753","2015-04-13 20:54:51.786907"
594,1489,69,,5,"2015-01-29 02:57:00.238762","2015-01-29 02:57:00.238762"
595,1531,9,,6,"2015-01-29 02:57:15.176218","2015-01-29 02:57:15.176218"
596,1536,32,,7,"2015-01-29 02:57:17.795298","2015-04-13 21:12:17.920641"
597,1537,9,,6,"2015-01-29 02:57:19.380346","2015-01-29 02:57:19.380346"
598,1542,32,,7,"2015-01-29 02:57:21.614414","2015-04-13 21:12:18.055645"
599,1543,1,,6,"2015-01-29 02:57:22.769449","2015-01-29 02:57:22.769449"
600,1543,32,,10,"2015-01-29 02:57:22.934454","2015-04-13 21:12:19.877690"
601,1553,1,,6,"2015-01-29 02:57:26.039549","2015-01-29 02:57:26.039549"
602,1553,32,,10,"2015-01-29 02:57:26.178553","2015-04-13 21:12:20.169697"
603,1570,15,,5,"2015-01-29 02:57:31.257708","2015-01-29 02:57:31.257708"
604,1581,15,,5,"2015-01-29 02:57:36.554870","2015-01-29 02:57:36.554870"
605,1582,15,,5,"2015-01-29 02:57:37.730906","2015-01-29 02:57:37.730906"
606,1615,1,,10,"2015-01-29 02:57:51.605329","2015-01-29 02:57:51.605329"
607,1615,9,,5,"2015-01-29 02:57:51.747333","2015-01-29 02:57:51.747333"
608,1615,2,,10,"2015-01-29 02:57:51.956340","2015-01-29 02:57:51.956340"
609,1615,10,,6,"2015-01-29 02:57:52.099344","2015-01-29 02:57:52.099344"
610,1616,1,,10,"2015-01-29 02:57:53.179377","2015-01-29 02:57:53.179377"
611,1616,9,,5,"2015-01-29 02:57:53.321381","2015-01-29 02:57:53.321381"
612,1616,2,,10,"2015-01-29 02:57:53.475386","2015-01-29 02:57:53.475386"
613,1616,10,,6,"2015-01-29 02:57:53.630391","2015-01-29 02:57:53.630391"
614,1625,1,,10,"2015-01-29 02:57:56.524479","2015-01-29 02:57:56.524479"
615,1625,9,,5,"2015-01-29 02:57:56.667483","2015-01-29 02:57:56.667483"
616,1625,2,,10,"2015-01-29 02:57:56.810488","2015-01-29 02:57:56.810488"
617,1625,10,,6,"2015-01-29 02:57:56.953492","2015-01-29 02:57:56.953492"
618,1626,1,,10,"2015-01-29 02:57:57.944522","2015-01-29 02:57:57.944522"
619,1626,9,,5,"2015-01-29 02:57:58.098527","2015-01-29 02:57:58.098527"
620,1626,2,,10,"2015-01-29 02:57:58.241531","2015-01-29 02:57:58.241531"
621,1626,10,,6,"2015-01-29 02:57:58.395536","2015-01-29 02:57:58.395536"
622,1635,8,,5,"2015-01-29 02:58:01.400628","2015-01-29 02:58:01.400628"
623,1635,10,,5,"2015-01-29 02:58:01.565633","2015-01-29 02:58:01.565633"
624,1644,1,,5,"2015-01-29 02:58:04.173712","2015-01-29 02:58:04.173712"
625,1644,2,,5,"2015-01-29 02:58:04.338717","2015-01-29 02:58:04.338717"
626,1645,8,,5,"2015-01-29 02:58:05.670758","2015-01-29 02:58:05.670758"
627,1645,10,,5,"2015-01-29 02:58:05.835763","2015-01-29 02:58:05.835763"
628,1654,1,,5,"2015-01-29 02:58:08.202835","2015-01-29 02:58:08.202835"
629,1654,2,,5,"2015-01-29 02:58:08.344839","2015-01-29 02:58:08.344839"
630,1660,1,,15,"2015-01-29 02:58:10.282899","2015-01-29 02:58:10.282899"
631,1660,8,,6,"2015-01-29 02:58:10.435903","2015-01-29 02:58:10.435903"
632,1660,2,,15,"2015-01-29 02:58:10.600908","2015-01-29 02:58:10.600908"
633,1660,9,,5,"2015-01-29 02:58:10.765913","2015-01-29 02:58:10.765913"
634,1666,1,,15,"2015-01-29 02:58:13.022982","2015-01-29 02:58:13.022982"
635,1666,8,,6,"2015-01-29 02:58:13.175987","2015-01-29 02:58:13.175987"
636,1666,2,,15,"2015-01-29 02:58:13.340992","2015-01-29 02:58:13.340992"
637,1666,9,,5,"2015-01-29 02:58:13.494997","2015-01-29 02:58:13.494997"
638,1675,40,,1,"2015-01-29 02:58:16.985103","2015-01-29 02:58:16.985103"
639,1676,40,,1,"2015-01-29 02:58:17.315113","2015-01-29 02:58:17.315113"
640,1677,40,,1,"2015-01-29 02:58:17.623122","2015-01-29 02:58:17.623122"
641,1678,40,,1,"2015-01-29 02:58:18.106137","2015-01-29 02:58:18.106137"
642,1679,40,,1,"2015-01-29 02:58:18.416147","2015-01-29 02:58:18.416147"
643,1680,40,,1,"2015-01-29 02:58:19.032165","2015-01-29 02:58:19.032165"
