101,159,87,"2015-01-29 02:46:43.353948","2015-01-29 02:46:43.353948"
102,159,95,"2015-01-29 02:46:43.517953","2015-01-29 02:46:43.517953"
103,160,90,"2015-01-29 02:46:44.321977","2015-01-29 02:46:44.321977"
104,161,88,"2015-01-29 02:46:45.104001","2015-01-29 02:46:45.104001"
105,161,95,"2015-01-29 02:46:45.243005","2015-01-29 02:46:45.243005"
106,163,89,"2015-01-29 02:46:46.182034","2015-01-29 02:46:46.182034"
107,163,95,"2015-01-29 02:46:46.343039","2015-01-29 02:46:46.343039"
108,165,87,"2015-01-29 02:46:47.283068","2015-01-29 02:46:47.283068"
109,165,95,"2015-01-29 02:46:47.444073","2015-01-29 02:46:47.444073"
110,166,90,"2015-01-29 02:46:48.292098","2015-01-29 02:46:48.292098"
111,171,99,"2015-01-29 02:46:49.649140","2015-01-29 02:46:49.649140"
112,171,101,"2015-01-29 02:46:49.803145","2015-01-29 02:46:49.803145"
113,174,97,"2015-01-29 02:46:50.463165","2015-01-29 02:46:50.463165"
114,174,101,"2015-01-29 02:46:50.657171","2015-01-29 02:46:50.657171"
115,182,101,"2015-01-29 02:46:52.181217","2015-01-29 02:46:52.181217"
116,184,98,"2015-01-29 02:46:52.731234","2015-01-29 02:46:52.731234"
117,184,101,"2015-01-29 02:46:52.870238","2015-01-29 02:46:52.870238"
118,187,108,"2015-01-29 02:46:53.596260","2015-01-29 02:46:53.596260"
119,191,105,"2015-01-29 02:46:54.954302","2015-01-29 02:46:54.954302"
120,191,107,"2015-01-29 02:46:55.096306","2015-01-29 02:46:55.096306"
121,192,103,"2015-01-29 02:46:56.121337","2015-01-29 02:46:56.121337"
122,192,107,"2015-01-29 02:46:56.281342","2015-01-29 02:46:56.281342"
123,193,104,"2015-01-29 02:46:56.920362","2015-01-29 02:46:56.920362"
124,193,107,"2015-01-29 02:46:57.071366","2015-01-29 02:46:57.071366"
125,197,108,"2015-01-29 02:46:58.263403","2015-01-29 02:46:58.263403"
126,201,105,"2015-01-29 02:46:59.279434","2015-01-29 02:46:59.279434"
127,201,107,"2015-01-29 02:46:59.440438","2015-01-29 02:46:59.440438"
128,202,103,"2015-01-29 02:47:00.050457","2015-01-29 02:47:00.050457"
129,202,107,"2015-01-29 02:47:00.203462","2015-01-29 02:47:00.203462"
130,203,104,"2015-01-29 02:47:00.796480","2015-01-29 02:47:00.796480"
131,203,107,"2015-01-29 02:47:00.937484","2015-01-29 02:47:00.937484"
132,211,112,"2015-01-29 02:47:02.874543","2015-01-29 02:47:02.874543"
133,211,114,"2015-01-29 02:47:03.049549","2015-01-29 02:47:03.049549"
134,212,110,"2015-01-29 02:47:03.880574","2015-01-29 02:47:03.880574"
135,212,114,"2015-01-29 02:47:04.040579","2015-01-29 02:47:04.040579"
136,213,111,"2015-01-29 02:47:04.683598","2015-01-29 02:47:04.683598"
137,213,114,"2015-01-29 02:47:04.832603","2015-01-29 02:47:04.832603"
138,221,112,"2015-01-29 02:47:06.917667","2015-01-29 02:47:06.917667"
139,221,114,"2015-01-29 02:47:07.070671","2015-01-29 02:47:07.070671"
140,222,110,"2015-01-29 02:47:07.728691","2015-01-29 02:47:07.728691"
141,222,114,"2015-01-29 02:47:07.939698","2015-01-29 02:47:07.939698"
142,223,111,"2015-01-29 02:47:08.586717","2015-01-29 02:47:08.586717"
143,223,114,"2015-01-29 02:47:08.751722","2015-01-29 02:47:08.751722"
144,227,119,"2015-01-29 02:47:09.962759","2015-01-29 02:47:09.962759"
145,230,118,"2015-01-29 02:47:10.901788","2015-01-29 02:47:10.901788"
146,230,122,"2015-01-29 02:47:11.062793","2015-01-29 02:47:11.062793"
147,232,117,"2015-01-29 02:47:12.211828","2015-01-29 02:47:12.211828"
148,232,122,"2015-01-29 02:47:12.360833","2015-01-29 02:47:12.360833"
149,233,122,"2015-01-29 02:47:13.048854","2015-01-29 02:47:13.048854"
150,237,119,"2015-01-29 02:47:14.298892","2015-01-29 02:47:14.298892"
151,240,118,"2015-01-29 02:47:15.091916","2015-01-29 02:47:15.091916"
152,240,122,"2015-01-29 02:47:15.257921","2015-01-29 02:47:15.257921"
153,242,117,"2015-01-29 02:47:16.074946","2015-01-29 02:47:16.074946"
154,242,122,"2015-01-29 02:47:16.212950","2015-01-29 02:47:16.212950"
155,243,122,"2015-01-29 02:47:16.807968","2015-01-29 02:47:16.807968"
156,247,126,"2015-01-29 02:47:17.945003","2015-01-29 02:47:17.945003"
157,250,125,"2015-01-29 02:47:18.860031","2015-01-29 02:47:18.860031"
158,250,129,"2015-01-29 02:47:19.020036","2015-01-29 02:47:19.020036"
159,252,124,"2015-01-29 02:47:19.824060","2015-01-29 02:47:19.824060"
160,252,129,"2015-01-29 02:47:20.022066","2015-01-29 02:47:20.022066"
161,253,129,"2015-01-29 02:47:20.726088","2015-01-29 02:47:20.726088"
162,257,126,"2015-01-29 02:47:21.838122","2015-01-29 02:47:21.838122"
163,260,125,"2015-01-29 02:47:22.708148","2015-01-29 02:47:22.708148"
164,260,129,"2015-01-29 02:47:22.861153","2015-01-29 02:47:22.861153"
165,262,124,"2015-01-29 02:47:23.720179","2015-01-29 02:47:23.720179"
166,262,129,"2015-01-29 02:47:23.955186","2015-01-29 02:47:23.955186"
167,263,129,"2015-01-29 02:47:24.615206","2015-01-29 02:47:24.615206"
168,269,132,"2015-01-29 02:47:26.508264","2015-01-29 02:47:26.508264"
169,269,134,"2015-01-29 02:47:26.661269","2015-01-29 02:47:26.661269"
170,276,137,"2015-01-29 02:47:28.952339","2015-01-29 02:47:28.952339"
171,277,131,"2015-01-29 02:47:29.391352","2015-01-29 02:47:29.391352"
172,277,133,"2015-01-29 02:47:29.541357","2015-01-29 02:47:29.541357"
173,285,142,"2015-01-29 02:47:31.534417","2015-01-29 02:47:31.534417"
174,286,139,"2015-01-29 02:47:32.161436","2015-01-29 02:47:32.161436"
175,286,142,"2015-01-29 02:47:32.318441","2015-01-29 02:47:32.318441"
176,287,142,"2015-01-29 02:47:32.766455","2015-01-29 02:47:32.766455"
177,295,142,"2015-01-29 02:47:35.149528","2015-01-29 02:47:35.149528"
178,296,139,"2015-01-29 02:47:36.028554","2015-01-29 02:47:36.028554"
179,296,142,"2015-01-29 02:47:36.379565","2015-01-29 02:47:36.379565"
180,297,142,"2015-01-29 02:47:37.136588","2015-01-29 02:47:37.136588"
181,308,144,"2015-01-29 02:47:40.256683","2015-01-29 02:47:40.256683"
182,308,147,"2015-01-29 02:47:40.426689","2015-01-29 02:47:40.426689"
