111,720,1,"2015-01-29 02:36:05.384490","2015-01-29 02:36:05.384490"
112,724,1,"2015-01-29 02:36:07.607558","2015-01-29 02:36:07.607558"
113,733,1,"2015-01-29 02:36:13.374734","2015-01-29 02:36:13.374734"
114,741,1,"2015-01-29 02:36:19.094909","2015-01-29 02:36:19.094909"
115,749,1,"2015-01-29 02:36:24.424071","2015-01-29 02:36:24.424071"
116,758,1,"2015-01-29 02:36:29.586229","2015-01-29 02:36:29.586229"
117,759,1,"2015-01-29 02:36:30.079244","2015-01-29 02:36:30.079244"
118,767,1,"2015-01-29 02:36:35.661414","2015-01-29 02:36:35.661414"
119,773,1,"2015-01-29 02:36:39.901543","2015-01-29 02:36:39.901543"
120,780,1,"2015-01-29 02:36:44.708690","2015-01-29 02:36:44.708690"
121,781,1,"2015-01-29 02:36:45.324709","2015-01-29 02:36:45.324709"
122,788,1,"2015-01-29 02:36:50.882878","2015-01-29 02:36:50.882878"
123,794,1,"2015-01-29 02:36:54.536989","2015-01-29 02:36:54.536989"
124,802,3,"2015-01-29 02:37:01.253194","2015-01-29 02:37:01.253194"
125,810,3,"2015-01-29 02:37:07.479384","2015-01-29 02:37:07.479384"
126,818,3,"2015-01-29 02:37:13.279561","2015-01-29 02:37:13.279561"
127,824,1,"2015-01-29 02:37:16.900672","2015-01-29 02:37:16.900672"
128,828,1,"2015-01-29 02:37:19.585753","2015-01-29 02:37:19.585753"
129,831,1,"2015-01-29 02:37:21.798821","2015-01-29 02:37:21.798821"
130,842,1,"2015-01-29 02:37:30.129075","2015-01-29 02:37:30.129075"
131,846,1,"2015-01-29 02:37:31.780125","2015-01-29 02:37:31.780125"
132,851,1,"2015-01-29 02:37:36.590272","2015-01-29 02:37:36.590272"
133,852,4,"2015-01-29 02:37:37.206291","2015-01-29 02:37:37.206291"
134,857,1,"2015-01-29 02:37:40.706398","2015-01-29 02:37:40.706398"
135,858,1,"2015-01-29 02:37:41.300416","2015-01-29 02:37:41.300416"
136,865,1,"2015-01-29 02:37:46.286568","2015-01-29 02:37:46.286568"
137,875,1,"2015-01-29 02:37:54.892830","2015-01-29 02:37:54.892830"
138,876,1,"2015-01-29 02:37:55.541850","2015-01-29 02:37:55.541850"
139,886,1,"2015-01-29 02:38:03.290086","2015-01-29 02:38:03.290086"
140,887,1,"2015-01-29 02:38:03.976107","2015-01-29 02:38:03.976107"
141,892,1,"2015-01-29 02:38:07.021200","2015-01-29 02:38:07.021200"
