265,145,3,6,103,f,f,f,,"2015-01-29 02:15:45.418283","2015-01-29 02:15:45.418283",,f
266,145,4,13,576,f,f,f,,"2015-01-29 02:15:45.672290","2015-01-29 02:15:45.672290",,f
267,146,2,32,691,t,f,f,,"2015-01-29 02:15:45.941298","2015-04-13 20:21:25.898564",,f
268,146,1,1,12,f,f,f,,"2015-01-29 02:15:46.213307","2015-04-13 20:21:11.551211",,f
269,148,1,15,629,f,f,f,,"2015-01-29 02:15:46.452314","2015-01-29 02:15:46.452314",,f
270,149,1,14,607,f,f,f,,"2015-01-29 02:15:46.690321","2015-01-29 02:15:46.690321",,f
271,150,1,29,,f,f,f,,"2015-01-29 02:15:46.931329","2015-01-29 02:15:46.931329",,f
272,150,2,32,,f,f,f,,"2015-01-29 02:15:47.169336","2015-01-29 02:15:47.169336",,f
273,151,1,55,,f,f,f,,"2015-01-29 02:15:47.374342","2015-04-13 20:13:04.325225",,t
274,151,2,12,567,f,t,f,,"2015-01-29 02:15:47.708352","2015-01-29 02:15:47.708352",,f
275,151,3,68,,f,f,f,,"2015-01-29 02:15:48.039362","2015-01-29 02:15:48.039362",,f
276,152,1,19,,f,f,f,,"2015-01-29 02:15:48.243369","2015-01-29 02:15:48.243369",,f
277,152,2,41,417,f,f,t,,"2015-01-29 02:15:48.523377","2015-04-13 19:59:13.372784",,t
278,154,1,13,570,f,f,f,,"2015-01-29 02:15:48.796386","2015-01-29 02:15:48.796386",,f
279,155,1,15,637,f,f,f,,"2015-01-29 02:15:49.055393","2015-01-29 02:15:49.055393",,f
280,157,1,1,6,f,f,f,,"2015-01-29 02:15:49.325402","2015-01-29 02:15:49.325402",,f
281,157,2,6,99,t,t,f,,"2015-01-29 02:15:49.534408","2015-01-29 02:15:49.534408",,f
282,157,3,2,33,t,f,t,16,"2015-01-29 02:15:49.801416","2015-02-20 19:46:14.593980",,f
283,158,1,8,129,f,f,f,,"2015-01-29 02:15:50.233429","2015-01-29 02:15:50.233429",,f
284,158,2,9,141,f,f,f,,"2015-01-29 02:15:50.549439","2015-01-29 02:15:50.549439",,f
285,158,3,1,5,t,t,f,15,"2015-01-29 02:15:50.820447","2015-02-20 19:43:46.463722",,f
286,158,4,2,32,t,f,f,16,"2015-01-29 02:15:51.075455","2015-02-20 19:44:21.825977",,f
287,159,1,28,,f,f,f,,"2015-01-29 02:15:51.302462","2015-01-29 02:15:51.302462",,f
288,159,2,29,,f,f,f,,"2015-01-29 02:15:51.563470","2015-01-29 02:15:51.563470",,f
289,159,3,2,31,f,f,f,,"2015-01-29 02:15:51.771476","2015-01-29 02:15:51.771476",,f
290,160,1,29,,f,f,f,,"2015-01-29 02:15:52.084486","2015-01-29 02:15:52.084486",,f
291,160,2,8,127,f,f,f,,"2015-01-29 02:15:52.352494","2015-01-29 02:15:52.352494",,f
292,160,3,14,598,f,f,f,,"2015-01-29 02:15:52.627502","2015-01-29 02:15:52.627502",,f
293,161,1,29,,f,f,f,,"2015-01-29 02:15:52.878510","2015-01-29 02:15:52.878510",,f
294,161,2,5,75,f,f,f,,"2015-01-29 02:15:53.159519","2015-01-29 02:15:53.159519",,f
295,161,3,8,126,f,f,f,,"2015-01-29 02:15:53.375525","2015-01-29 02:15:53.375525",,f
296,161,4,15,621,f,f,f,,"2015-01-29 02:15:53.555531","2015-01-29 02:15:53.555531",,f
297,162,1,2,41,f,f,f,,"2015-01-29 02:15:53.821539","2015-01-29 02:15:53.821539",,f
298,162,2,15,622,t,t,f,,"2015-01-29 02:15:54.101547","2015-01-29 02:15:54.101547",,f
299,162,3,13,579,t,f,f,,"2015-01-29 02:15:54.353555","2015-01-29 02:15:54.353555",,f
300,165,1,19,,f,f,f,,"2015-01-29 02:15:54.636564","2015-01-29 02:15:54.636564",,f
301,167,1,20,,f,f,f,,"2015-01-29 02:15:54.959574","2015-01-29 02:15:54.959574",,f
302,167,2,17,668,t,f,f,,"2015-01-29 02:15:55.191581","2015-01-29 02:15:55.191581",,f
303,170,1,62,430,f,f,f,,"2015-01-29 02:15:55.414587","2015-04-13 19:47:11.393024",,t
304,171,1,61,493,f,f,f,,"2015-01-29 02:15:55.648595","2015-01-29 02:15:55.648595",,f
305,176,1,53,,f,f,f,,"2015-01-29 02:15:55.984605","2015-01-29 02:15:55.984605",,f
306,176,2,8,119,f,f,f,,"2015-01-29 02:15:56.236612","2015-01-29 02:15:56.236612",,f
307,179,1,2,44,f,f,f,,"2015-01-29 02:15:56.504621","2015-01-29 02:15:56.504621",,f
308,179,2,8,122,f,f,f,,"2015-01-29 02:15:56.732628","2015-01-29 02:15:56.732628",,f
309,179,3,19,,f,t,f,,"2015-01-29 02:15:56.963635","2015-01-29 02:15:56.963635",,f
310,179,4,34,,f,f,f,,"2015-01-29 02:15:57.229643","2015-01-29 02:15:57.229643",,f
311,179,5,25,,f,f,f,,"2015-01-29 02:15:57.449649","2015-01-29 02:15:57.449649",,f
312,179,6,33,,f,f,f,,"2015-01-29 02:15:57.679657","2015-01-29 02:15:57.679657",,f
313,179,7,49,441,f,t,f,,"2015-01-29 02:15:57.944665","2015-01-29 02:15:57.944665",,f
314,179,8,61,483,f,f,f,,"2015-01-29 02:15:58.241674","2015-01-29 02:15:58.241674",,f
315,180,1,17,657,t,f,f,,"2015-01-29 02:15:58.462680","2015-01-29 02:15:58.462680",,f
316,182,1,15,617,f,f,f,,"2015-01-29 02:15:58.690687","2015-01-29 02:15:58.690687",,f
317,183,1,2,28,f,f,f,8,"2015-01-29 02:15:58.940695","2015-01-29 02:15:58.940695",,f
318,183,2,14,596,f,f,f,,"2015-01-29 02:15:59.189703","2015-01-29 02:15:59.189703",,f
319,185,2,19,685,t,f,f,,"2015-01-29 02:15:59.447710","2015-02-19 07:50:42.052839",,f
320,185,1,6,95,f,f,f,,"2015-01-29 02:15:59.704718","2015-02-19 07:50:34.871584",,f
321,186,1,9,138,f,f,f,,"2015-01-29 02:16:00.034728","2015-01-29 02:16:00.034728",,f
322,186,2,1,1,f,f,t,12,"2015-01-29 02:16:00.554744","2015-02-20 19:22:40.052766",,f
323,186,3,19,,f,t,f,,"2015-01-29 02:16:00.838753","2015-01-29 02:16:00.838753",,f
324,186,4,34,,f,f,f,,"2015-01-29 02:16:01.084760","2015-01-29 02:16:01.084760",,f
325,186,5,25,,f,f,f,,"2015-01-29 02:16:01.346768","2015-01-29 02:16:01.346768",,f
326,186,6,33,,f,f,f,,"2015-01-29 02:16:01.607776","2015-01-29 02:16:01.607776",,f
327,186,7,42,299,f,t,f,,"2015-01-29 02:16:01.950787","2015-01-29 02:16:01.950787",,f
328,186,8,66,,f,f,f,,"2015-01-29 02:16:02.205795","2015-01-29 02:16:02.205795",,f
329,1,9,9,,f,f,t,,"2015-04-13 19:18:47.752115","2015-04-13 19:25:03.895368",,t
330,138,8,1,,f,f,t,,"2015-04-13 19:33:58.693524","2015-04-13 19:33:58.693524",,t
331,138,9,42,,f,f,f,,"2015-04-13 19:33:59.600546","2015-04-13 19:33:59.600546",,t
332,186,9,40,,f,f,f,,"2015-04-13 19:34:01.944604","2015-04-13 19:34:01.944604",,t
334,152,3,13,,f,f,t,,"2015-04-13 19:59:14.172804","2015-04-13 19:59:14.172804",,t
335,153,1,13,,f,f,t,,"2015-04-13 19:59:15.685841","2015-04-13 19:59:15.685841",,t
